Site_ID,Site_name_main,Site_name_other,Case_study_area,Unitary_Authority_County_Council,Parish_Community_Borough,HER_site_montype,Site_type,Site_type_simple,X_coord,Y_coord,Site_summary,len,Site_description,Site_URL,Site_context_ID,Number_graves_all,Number_graves_GG,Number_individuals_all,Number_individuals_GG,Source_of_data,Main_ID_type,Main_ID_value,Other_ID_type,Other_ID_value,Other_equivalent_data_source_EDS,EDS_ID_type,EDS_ID_value,new bm url,EDS_URL,Whimster_1981_site_number,Bristow_2001_site_number,AEMA_2016_site_number,Number_events
10015,Boleigh,BOLEIGH - Bronze Age barrow,Cornwall,CORNWALL,St Buryan,BARROW,BARROW,Round Barrow,143864,24844,"Remains of a barrow excavated by Edmonds in 1847.<gg summary>: Cist in a barrow half way between the impressive stone circle of the Merry Maidens and the Pipers standing stones. Large two-handled pot of Early Bronze Age date containing cremated human skeletal material with two mullers and a quern associated, in a cist in a barrow near a stone circle. Quern covered pot mouth as a pot lid Could this vessel be transitional E-MBA (has Collared Urn tendencies and is ribbon-handled urn) ",489,"A barrow at Boleigh is recorded by Edmonds in 1848 which when opened in 1847 was found to contain a cist (28210.1) in which stood an earthen pot (28210.2) containing a considerable quantity of ashes. The cist was surrounded by two circular walls 1.2m high, and of 3.0m and 5.4m diameters, each consisting of a row of unshapen stones laid on their edges (b1). Edmond's description is also mentioned in 1872 by WC Borlase, and the barrow is shown on his plan (barrow 'E') (b3). Marked on the OS map of 1908 (b4), the barrow was surveyed by the OS at 1:2500 in 1960. The remains are indicated on the ground by a group of large stones, probably retaining stones, which form a pear-shaped enclosure measuring 12m by approx 9.0m. The stones are from 0.5m to 1.0m high and are topped by modern building to make a wall up to 2.0m high. The interior is at normal ground level and there is no trace of a cist in the grass and bracken which covers the interior (h1). The site of a tumulus is shown on the OS map of 1962 (b5). Russell in 1971 lists the extant remains of a barrow at Boleigh, with part of the retaining wall now incorporated into a field wall (b6). The enclosure formed by the retaining wall of the barrow is visible on vertical aerial photographs taken in 1973 (p1).--------------------------------Site history:1: 1960. QUINNELL, NV / OS--------------------------------<MCO26961>: A barrow (28210) at Boleigh is recorded by Edmonds in 1848 which when opened in 1847 was found to contain a cist in which stood an earthen pot (28210.2) containing a considerable quantity of ashes. The cist was covered by a large heap of stones and earth (b1). Edmonds' description is also mentioned in 1872 by WC Borlase, and the barrow is shown on his plan (barrow 'E') (b3). The OS who surveyed the remains of the barrow at 1:2500 in 1960, record that there is no trace of a cist in the grass and bracken which covers the interior (h1).--------------------------------Site history:1: 1960. QUINNELL, NV / OS--------------------------------<MCO228>: A barrow (28210) at Boleigh is recorded by Edmonds in 1848 which when opened in 1847 was found to contain a cist (28210.1) in which stood an earthen pot, upright, and containing a considerable number of ashes (b1). WC Borlase in 1872 mentions Edmonds' drawing of the perforated handle of the urn, which he says resembles another found at Angrowse in Mullion, and which he illustrates (b3). Patchett in 1946 describes the urn which was destroyed during excavation but measured 51cm by 40cm. The fragments were preserved with handles attached and presented to the Penzance Natural History and Antiquarian Society, and are classified as a Middle Bronze Age, Class B, ribbon-handled urn (b4). Russell in 1971 records the find in her listings for the barrow (b5).--------------------------------Site history:1: 1960. QUINNELL, NV / OS--------------------------------",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?uid=MCO2134&resourceID=1020,,,1,1,1,HER_Cornwall,MonUID,MCO2134,PrefRef,28210,,,,#N/A,,,,4344,1
10016,Borsneevas,BORSNEEVAS - Bronze Age barrow,Cornwall,CORNWALL,Withiel,BARROW,BARROW,Round Barrow,199000,67000,"A reference to Norden describing the excavation of a barrow in the withiel area.Cist in barrow with a thick earthen pot with cremationNo further descriptive detail about this vessel <GREAT quote> <a buriall hill, wher of ther are manie in theis partes, in the time of the Romish, Saxon and Danish wars occasioned to be made, founde in the bottome of the borow, 3 whyte stones sett triangularly as pillar  supportinge another stone nere a yard square, and under it a earthern Pott verie thyck, haulfe full of black slymye matter, seeminge to have been the congealed ashes of some worthy man, ther comitted in this manner to his buriall ; the like wherof have been, and are often founde,>",691,"Borlase, quoting Norden, says that an ""earthen pott verie thyck"" containing a cremation was found within a cist while digging one of the many barrows in the Withiel area a few years before 1584 (b1, b3). Carew gives the name of the barrow as ""Borns"", identified with Bosneives at SW 998 662 (b4, b5). Gilbert says that ""while digging down the barrow a workman found three white stones laid triangular wise as pillars and supporting a flat stone of about 2 and a half feet square"" (b2). It is not possible to identify this barrow from those known in Withiel parish nor is there a site visible in the vicinity of Bosneives though the site may be identified with Tregawne barrow (26112) (h1).--------------------------------Site history:1: 1972. OS--------------------------------",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?uid=MCO2146&resourceID=1020,,,1,,1,HER_Cornwall,MonUID,MCO2146,PrefRef,26113,,,,#N/A,,,,,1
10017,Bosavern Ros #2,BOSAVERN ROS - Bronze Age barrow,Cornwall,CORNWALL,St Just in Penwith,BARROW,BARROW,Round Barrow,137390,30200,"A barrow found at Bosavern-ros c1840, containing three urns, bones and ashes.<gg summary>: This is the westernmost barrow . It state sthat there was a kind of door vault which led into this barrow. The ones that are mentioned are ribbon-handled urns in cists. Four urns with cremated bone - all of diffrent sizes ",316,"A barrow was found at Bosavern-ros c1840. Buller records that it contained three urns, bones and ashes (b2, b3).--------------------------------Site history:1: 1960. GEARY, E/OS--------------------------------",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?uid=MCO2151&resourceID=1020,10018,,2,4,4,HER_Cornwall,MonUID,MCO2151,PrefRef,29799.04,,,,#N/A,,,,5247,1
10018,Boscawen Un #1,BOSCAWEN UN - Bronze Age barrow,Cornwall,CORNWALL,St Buryan,BARROW,BARROW,Round Barrow,141252,27329,Remains of a barrow partly excavated by WC Borlase in 1864.<gg summary>: Central cist with a cremation and dagger rivets. Tow other satellite pits with small quantities of cremated bone but no grave goods ,206,"Overgrown stone and earth barrow lying 25m to the south-east of Boscawen-un stone circle (16030), within improved flat pasture. Partly excavated in 1864 by WC Borlase who unearthed a central stone cist containing cremated ashes and bronze rivets (b2). Two satellite pits were also discovered (b2). Shown on OS maps of 1908 and surveyed by the OS in 1960 (h1) and sketch surveyed by sharpe for CAU in 1985 (h2, b6, b7). Field visit by the OS in 1985 (h3), who noted that the north-east part of the mound had been effaced by a later hedge. In overgrown and poor condition, the barrow is an ill-defined stone and earth mound of up to 0.6m high and has been ploughed over, in recent times. Part of barrow group 16031 and associated with other ceremonial sites, 16029 and 16030 in the immediate locality. The monument is included in the Schedule.--------------------------------Site history:1: 1960. PITCHER, GH / OS2: 1985. SHARPE, A / CAU3: 1985. FLETCHER, MJ / OS--------------------------------",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?uid=MCO2159&resourceID=1020,10019,,1,3,1,HER_Cornwall,MonUID,MCO2159,PrefRef,16031.01,,,,#N/A,,,,,1
10019,Boscawen Un #2,BOSCAWEN UN - Bronze Age barrow,Cornwall,CORNWALL,St Buryan,BARROW,BARROW,Round Barrow,141150,27330,"Site of barrow to the south-west of Boscawen-un stone circle.<gg summary>: Urned cremation accompanied by miniature vessel (mini Collared Urn), broken saddle quern, burnt animal bone and a burnt bronze pyre object ",216,"Site of barrow 50m south-west of Boscawen-un stone circle (16030) within improved pasture on farming plain. Excavated by WC Borlase in 1864 (b1, b2) who discovered that the structure of this feature was essentially a ring of stones (a probable kerb) of unrecorded diameter which enclosed a large granite outcrop known as 'The Money Rock' (b3). Cremated remains and fragments of a large urn were found, together with a smaller complete upturned urn and part of a mortar stone (b2, b6). Patchett classified the complete urn as MBA class C (b6) and it was removed to Penzance Museum (b4). A site visit by the OS in 1960 noted no extant remains and no traces of 'The Money Rock' which Pitcher noted had been removed before 1901 (h1). Sketch surveyed by Sharpe for CAU in 1985 who noted area grassed over and no extant remains except a single lynchet of up to 4.0m wide (h2, b8, b9). Probably once part of barrow group 16031.--------------------------------Site history:1: 1960. PITCHER, GH / OS2: 1985. SHARPE, A / CAU--------------------------------",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?uid=MCO2162&resourceID=1020,10019,,1,1,1,HER_Cornwall,MonUID,MCO2162,PrefRef,16031.04,,,,#N/A,,,,,1
10020,Boscregan,BOSCREGAN - Bronze Age barrow,Cornwall,CORNWALL,St Just in Penwith,BARROW,BARROW,Round Barrow,135799,29831,"The eastern barrow in a group of three, excavated by WC Borlase in 1878. Also known as Carn Polpry.<gg summary>: Very interesting sequence of urned cremations in ribbon-handled vessels. Some unusual grave goods with a female cremation include faience beads and a stone V perforated button.  Also mention of a glass globular vessel Note some of the pots were seemingly fired on the pyre ",389,"The eastern barrow in a group of three (28441) at Boscregan was excavated by WC Borlase in 1878 and described by him in 1879. A trench carried through the centre revealed a rough wall enclosing an area 1.8m in diameter. Within the inner wall ten deposits of pottery were found including two Middle Bronze Age urns (28441.11) and a food vessel (28441.12), three perforated stones (28441.13) and flints (28441.14) (b1). Mentioned by Russell in 1959 (b2), and surveyed by the OS at 1:2500 in 1960, who found a hollowed out mound of earth and stone 8.0m in diameter with a maximum height of 0.9m. Only one of the retaining stones still exists in the north west quadrant (h1). Russell in 1971 lists the extant remains of barrow (b3). The barrow was Scheduled c1960 and Sheppard in 1980 reports a grass interior with gorse exterior, in cliff pasture with a coastal footpath alongside, and having a good stone kerb (b4), with no change in 1982 (b5). Scheduled as Carn Polpry round barrow.--------------------------------Site history:1: 1960. GEARY, E / OS--------------------------------<MCO258>: WC Borlase in 1879 records ten deposits of pottery from the excavated east barrow at Boscregan in 1878 (28441.1), including two cinerary urns (b1). Patchett in 1944 classifies the urns as Middle Bronze Age Class B ribbon handled type (b2). Russell in 1971 lists the finds in her entry for the east barrow (b3).<MCO259>: WC Borlase in 1879 records ten deposits of pottery from the excavated east barrow at Boscregan in 1878 (28441.1) (b1). Patchett in 1950 identifies the fragment of a small urn as a probable food vessel accompanying a large cinerary urn. The fragment is now in the British Museum (b2). Russell in 1971 lists the find in her entry for the east barrow (b3).",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?uid=MCO2166&resourceID=1020,10020,,8,10,8,HER_Cornwall,MonUID,MCO2166,PrefRef,28441.1,,,,#N/A,,,,,1
10023,Brane,BRANE - Bronze Age barrow,Cornwall,CORNWALL,Sancreed,BARROW,BARROW,Round Barrow,140250,29050,"The probable site of a barrow in which a cist was found in 1842<gg summary>: cist with two Collared Urns and other grave goods ; includes two perforated very rectangular-shaped whetstones, one of black marble. Also a dagger ",226,"A cist found at Brane found during the removal of a hedge in 1842 (28663) suggests the site of a barrow. Patchett in 1946 refers to the urns (28663.1) described by WC Borlase, which were found in the hedge which were probably part of an old barrow (b6). The OS in 1960 were unable to identify any remains of a barrow in the area (h1).--------------------------------Site history:1: 1960. GEARY, E / OS--------------------------------<MCO27021>: A cist at Brane, found when a hedge was demolished in 1842 is mentioned by Buller (b1) and described by WC Borlase as having contained two urns (28663.1) with bones and ashes, two perforated whetstones (28663.2) and a knife (28663.3) (b2). Patchett in 1946 describes two urns found in a hedge on Brane Common in what was probably part of an old barrow (28663.4) (b6). Russell in 1971 lists the cist but records no extant remains (b8).<MCO301>:Two urns found in a cist at brane (28663) are described by wc borlase. One urn broke into pieces when removed from the cist. The other, presented to penzance museum, had rough unpierced bosses or handles. Both were filled with ashes and bones. The height of the intact urn is given as 0.3M and the diameter at the mouth, 0.22M (b2). Patchett in 1946, brom borlase's descfription, identifies the urns as middle bronze age class d, of overhanging rim type (b6). Russell in 1971 lists the urns in her entry for the cist (b8).<MCO302>: Two perforated whetstones found in a cist at brane (28663) are dewsribed by wc borlase. At the side of each of two urns (28663.1) In the cist, lay a neatly formed oblong stone perforated at one end (b2). Russell in 1971 lists the whetstones in her entry for the cict (b8).",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?uid=MCO2245&resourceID=1020,,,1,2,2,HER_Cornwall,MonUID,MCO2245,PrefRef,28663.4,,,,#N/A,,,,5250,1
10027,Caerloggas Downs,CAERLOGGAS DOWNS - Bronze Age barrow,Cornwall,CORNWALL,St Austell,BARROW,BARROW,Round Barrow,201682,56594,"One of a group of three barrows on Carloggas Downs.This is Caerloggas I<gg summary>: little evidence for human bone was noted, due to acidic nature of the soils. Two pits lay either side of the central stone; that on the north was undisturbed and contained unidentifiable bone, flints pebbles and a large quartz crystal. The southern pit was disturbed but also contained artefacts including amber beads, a piece of slag and parts of a dagger. The whole thing was later covered by turves and capped with clay. There was little evidence of any burials.Other finds included two fragments of a bronze dagger and seven pieces of glassy slag (or maybe even faience)  - all from one lump - from beneath the turfNote in cairn and levelling fabric and cairn material were other objects but not grave goods directly associated with burials. There were 2 bronze dagger fragments of Early Bronze Age date from the levelling turves. Tin slag was found in the levelling, in the form of glass slag with globules in it, evidence for smelting nearby. From the soil in the west interior came an amber fragment, possibly from an amulet.<cenotaph>",1136,"One of a group of three barrows on Carloggas Down. The site was known in 1357 as Carludden (b5) and is the only one of the three barrows to appear on early OS editions. It was Scheduled until fully excavated by Henrietta Miles in 1972 (h2).The excavation revealed a ring cairn or enclosure 25m across and 1.0m high with an entrance to the south-west. It had been built in a manner indicating ritual purposes, focused on a central moorstone boulder. Two pits lay either side of the central stone; that on the north was undisturbed and contained unidentifiable bone, flints pebbles and a large quartz crystal. The southern pit was disturbed but also contained artefacts including amber beads, a piece of slag and parts of a dagger. The whole thing was later covered by turves and capped with clay. There was little evidence of any burials.Other finds included two fragments of a bronze dagger and seven pieces of glassy slag - all from one lump - from beneath the turf. One hundred and five quartz pebbles and two hundred and eight pieces of flint were found, including arrowheads, scrapers and various blades and flakes. A serpentine bead and a number of other worked stone artefacts were also recovered. The barrow is visible on aerial photos (p1) and has been plotted as part of the NMP.--------------------------------Site history:1: 1968. ANK / OS--------------------------------",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?uid=MCO2339&resourceID=1020,10037,,1,,2,HER_Cornwall,MonUID,MCO2339,PrefRef,20012.1,,,,#N/A,,,,2413,2
10030,Carn Creis,CARN CREIS - Bronze Age barrow,Cornwall,CORNWALL,St Just in Penwith,BARROW,BARROW,Round Barrow,135761,29665,"The remains of a barrow at Carn Creis, excavated by WC Borlase in 1878.<gg summary>: some of this detail from this site has been conflated with SID_10020 BoscreganThis is Carn Creis 2. EBA Trevisker urns x 2, one containing cremation ; also 'olive green glass' - possibly faience bead?",287,"The remains of a barrow 5.5m in diamater at Carn Creis was excavated by WC Borlase in 1878. The remains consisted of a ring of stones with a large natural rock in the centre, with the filling removed on all but the south side where it was 0.6m deep. Within this four urns of varying size were found (28443.02), a possible button (28443.07) and a leaf shaped arrowhead (28443.09). The OS who surveyed the barrow at 1:2500 in 1960 found Borlase's description to be generally correct. Six stones of the circle are still in situ and a slight depression around the natural rock in the centre is probably due to excavation, a slight bank of earth and stones with an overall diameter of 8.0m and a maximum height of 0.5m is retained by means of the circle (h1). Russell in 1971 lists the extant remains of a barrow at Carn Creis (b3). The barrow was Scheduled in 1972 and is described by Sheppard in 1980 and 1982 as showning a 2.4m length of revetment in the interior which is almost denuded, surrounded by gorse and cliff grass (b4, b5).--------------------------------Site history:1: 1960. GEARY, E / OS--------------------------------<MCO26988>: WC Borlase records the find of burnt human bones contained in some of the four urns found during his excavation in 1878 of a barrow at Carn Creis (28443) (b1). Russell in 1971 lists the find in her entry for the barrow (b3).--------------------------------Site history:1: 1960. GEARY, E / OS--------------------------------<MCO367>: Four urns of varying size were found in a barrow at Carn Creis (28443) when excavated by WC Borlase in 1878 (b1), and are now at the RIC (b2). Henken records parts of a large biconical pot with knobs pierced with string holes, containing cremated remains. A biconical broken handled pot with cord ornament was also found, and a crude broken pot, again containing burnt remains (b3). Patchett in 1944 lists three Middle Bronze Age ribbon handled urns, biconical with sides somewhat rounded with an internal bevel to the rim of 20cm diameter, and with a base of 19cm. Each urn has two ribbon handles 5cm wide and a perforation of 1.3cm diameter. Their thickness ranges from 1.3cm to 0.95cm with a rather fine though black and earthy paste. The decoration is of pressed cord with very angled chevrons below the rim and over the handles and in lines on the bevel (b4). Russell in 1971 lists the find of three Middle Bronze Age urns in her entry for the barrow (b5).--------------------------------Site history:1: 1960. GEARY, E / OS--------------------------------<MCO368>: Four urns of varying sizes were found in a barrow at Carn Creis (28443) when excavated by WC Borlase in 1878 (b1), and are now at the RIC (b2). Hencken records a small pot of biconical shape with little knobs for handles (b3). Patchett in 1944 lists a Late Bronze Age biconical urn 10cm in height and with a base of 9.5cm. It has two truncated lugs, the paste is thick, and the colour is red inside and yellow outside with no decoration (b4). Russell in 1971 lists the find in her entry for the barrow (b5).--------------------------------Site history:1: 1960. GEARY, E / OS--------------------------------<MCO369>: Hencken records sherds of hard backed, sand glazed pottery found by WC Borlase in 1878 during excavation of a barrow at Carn Creis (28443) which was accompanied by burnt human remains (b2). Russell in 1971 lists the sherds in her entry for the barrow (b3).--------------------------------Site history:1: 1960. GEARY, E / OS--------------------------------",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?uid=MCO2353&resourceID=1020,,,1,1,1,HER_Cornwall,MonUID,MCO2353,PrefRef,28443,,,,#N/A,,,,,1
10031,Carn Entral,CARN ENTRAL - Bronze Age barrow,Cornwall,CORNWALL,Camborne,BARROW,BARROW,Round Barrow,166350,39880,"Site of a possible barrow containing a cremation urn, discovered in 1876.<gg summary>: Inverted Trevisker urn containing cremated remains of a young person ",158,"A possible barrow containing bones in a pot, perhaps a cremation in an urn, was found in 1876 by a miner digging foundations for buildings at Carn Entral (b1). Tangye quotes a contemporary account from the West Briton, which describes the remains found as ""a large earthenware pan or 'bussa' about 25 to 30 inches in diameter, with the mouth down, about three feet from the surface . . . (containing) the remains of a human body . . . (which) was about fifteen or sixteen years of age. No idea could be found how long it had remained there (b3).",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?uid=MCO2354&resourceID=1020,,,1,1,1,HER_Cornwall,MonUID,MCO2354,PrefRef,35189,,,,#N/A,,,,5252,1
10035,Carnon Downs,CARNON DOWNS - Bronze Age barrow,Cornwall,CORNWALL,Feock,BARROW,BARROW,Round Barrow,179617,40391,"One of a group of 3 barrows in Carnon Downs.<gg summary>: Two disturbed cremations, one with a small (miniature) pot. The cairn appeared to be heavily burnt. The centre was disturbed, a small Bronze Age pot being thrown out by intruders. There was a secondary burial in the north west quadrant, accompanied by a wooden spoon-like object, according to Bristow. However Dudley in the primary archive makes no reference to this wooden spoon, so this is dubious",459,"One of a group of 3 barrows in Carnon Downs (9028-9030). This barrow, 1.7m high in 1965 (h1), was excavated in 1967 by Dorothy Dudley in advance of building works on the site. It had been disturbed in the centre, though the soil had been carefully replaced, and this fill included a small Bronze Age pottery vessel. The mound was carefully built of local red clay, topsoil and peat. There was a secondary burial in the north-west quadrant. The barrow centre was surrounded by a ring of stake holes, diameter 6.0m. One sherd of Bronze Age pottery was found in the north-west quadrant. Neither burial area revealed any evidence except burning (b1). Now removed by building development.--------------------------------Site history:1: 1965. PALMER, J/OS--------------------------------",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?uid=MCO2382&resourceID=1020,,,1,2,1,HER_Cornwall,MonUID,MCO2382,PrefRef,9029,,,,#N/A,,,,4364,1
10036,Carvinack,CARVINACK - Bronze Age barrow,Cornwall,CORNWALL,Kenwyn,BARROW,BARROW,Round Barrow,177480,48646,"A barrow recorded by Thomas in 1851, excavated by Dudley in 1954, and now visible as a spread cropmark on aerial photographs.Actually comprised three small cairns <gg summary>: A quartz-covered bowl barrow 70 feet in diameter wasexcavated for the Ministry of Works by Miss D. Dudley. A pink-coated, staked platform was discovered with two quartz cairns over round and oval pits having three cremations—one inurned. Finds included stone discs, thumbstone whetstone and quern, and sherds of five pots, four probably food vessels, but it is unclear where  these came from. It is likely that most came from the mound. There were two scatterings of Trevisker II ware potsherds on the barrow top, one including 2 stone discs.The ceramic associations at Carvinack are significant because it is the only site in Cornwallwhere three different ceramic types, Beaker, Food Vessels and Trevisker Ware have been found in association sealed by a moundThe site profile appears to indicate that mourners stripped the original turf surface in a ring around a central area at some point in the history of the site before the ring and quartz cairn were built. On the central turf surface mourners excavated four circular hollows or shallow pits. Three of the hollows were 0.20 m deep.Note this site is useful for looking at complex mortuary practices and later funerary offerings etc. Several pits with quartz or just burnt material and charcoal and burnt stones Remains of at least four separate ceramic vessels in two groups lay near the surface of the barrow (one associated with two small slate discs), close to the top in the south-east quadrant. It is not entirely clear whether these sherds were deposited on, or concurrent with the white quartz and grey soil cap, though the excavator considers the former to have been the likely case. They consisted of a barrel shaped Trevisker Style I or 2 vessel, a Collared vessel decorated with bird bone impressions, a handled vessel, and several sherds of a fourth vessel (Owoc 2000: 277)",2029,"One of a group of probably three barrows at Carvinack, described by Thomas in 1851 (b2) as a low barrow 40ft (12.2m) in diameter. It was excavated in 1954 by Dudley for the MOW and was written up in PPS 25 (1959). It was there described as being 70ft (21.3m) in diameter, covered in quartz, and containing three cremations, one of them inurned. Sherds of five pots were found, most of them probably food vessels (h2). The barrow was totally destroyed by this excavation. The barrow is clearly visible as a mound on vertical photographs taken in 1946 (p1). It was not completely destroyed by Dudley's excavations as it is visible as a very spread cropmark on aerial photographs taken in 1969 (p2).--------------------------------Site history:2: 1965. PITCHER, GH/OS--------------------------------",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?uid=MCO2398&resourceID=1020,10021,,2,3,2,HER_Cornwall,MonUID,MCO2398,PrefRef,19211.1,,,,#N/A,,,,2428,1
10037,Cataclews Point #2,CATACLEWS POINT - Bronze Age barrow,Cornwall,CORNWALL,St Merryn,BARROW,BARROW,Round Barrow,187017,76058,One of a line of six barrows that stood on Cataclews Point.<gg summary>: single burial of young woman with flake and smashed Trevisker pot smashed above Ribbon handled urn Several broken pots of Trevisker 1 and 2 not connected spatially with cremation so not a grave good Mrs Hurn's urn found nearby on adjacent cliff,320,"One of a line of six barrows that stood on Cataclews Point. It is now Scheduled but its condition is uncertain, the OS saying that it has been obscured by spoil from the quarry (h5), and the DOE saying that one third has been cut away on the west side (h7). The barrow is approx 12m across and 1.1m high (h6). Little is known about possible excavation, but apparently quarrymen took away some stone in the war, possibly from the area rather than from the barrow itself (h6). Mr Hellyar may have recovered an urn from this barrow.(b7) - Hellyar, L, 1954, Pers Comm to OS, , --------------------------------Site history:5: 1954. ALFR/OS--------------------------------",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?uid=MCO2422&resourceID=1020,10022,,1,,1,HER_Cornwall,MonUID,MCO2422,PrefRef,21710.5,,,,#N/A,,,,,1
10038,Cataclews Point #1,CATACLEWS POINT - Bronze Age barrow,Cornwall,CORNWALL,St Merryn,BARROW,BARROW,Round Barrow,186949,76050,"The westernmost of the line of six barrows on Cataclews Point.<gg summary>: Westernmost barrow in groups at Cataclews points. This is barrow 1. A low, double-kerbed mound covered a fire and a stone cist containing cremated bone. Sherds of several Bronze Age pots, which had been scattered over the central cairn, were recovered from the mound.Note previous excavations in 1912 by Dr Penrose Williams at this barrow recovered several grave goods. The finds from the previous excavations, at Harlyn Bay  which consist of a stone battle-axe, a food vessel and a collared urn, have been published (Crawford, 1921, 291—3) and are in Truro museum. (these may be from other barrow however)One Food Vessel was noted. Possibly from this barrow was a Collared Urn with handles and cord-ornament but there are no further details of the discovery Note: Four or five pots are represented by the 122 sherds found strewn over the centralarea of the cairn. The form and the cordimpressed decoration of P8 and P l l would attribute them to styles 1 or 2 of the Trevisker series. P10, a plain shoulder sherd, may be related to P8 by its similar, if not identical, fabric. The everted, cord-impressed rim of PI2 might be matched in the Trevisker or food vessel traditions. Also some stone tools and flakes found in mound ",1310,"The westernmost of the line of six barrows on Cataclews Point; it was excavated by CK Croft Andrew in 1944, apparently as the quarry was planned to extend into this area. The site was still visible as an area of cleared rock in 1954 (h6). The barrow was 9.1m in diameter and 0.6m high, sited on a natural knoll. Excavation revealed it to comprise a mound of earth over a cairn of small stones and earth which covered a pair of concentric kerbs of large stones. The kerbs enclosed a central area with a cist. The circular outer kerb was left open to view; the inner kerb, ellliptical in plan meauring 6.2m N-S  and 7.4m E-W, touched the outer kerb on the western side.  No entrance gaps were left in the kerbs. A low cairn of smallish stones and earth was raised over the kerbs and central area; on this was an outer covering of yellow sandy soil in which were four or five incomplete pots. Two vessels were in the Trevisker style, another possibly so, and one, perhaps two, were plain (b9). No organic layer representing a buried land surface was noted beneath the barrow mound: only 2.5-5.1cm of reddish soil.Burnt material was located immediately west of the mound's centre, beneath the barrow floor, represented by a charred area (1.2m x 2.3m) and on this lay a mass of charcoal with a few fragments of bone. The charring reached a depth of only 5.1cm (b8). Radiocarbon dating of an oak heartwood sample from this deposit returned a date of 3510 70 BP (HAR-8099) - current calibration provides a date of 2_ 2030-1660 cal BC. This date can be taken as a terminus post quem for the construction of the barrow and for the pottery incoporated in its capping (b10).A cist measuring 0.48m by 0.3m, constructed from Cataclews stone, was found in the south-east part of the inner kerb. The coverstone had rotted and collapsed into the cremation deposit beneath, which was 7cm deep, and contained the remains of what was possibly a single young female (b9).A number of pebbles were found in the barrow, and there was a number of flint and chert artefacts, but this was mostly Mesolithic in character and probably associated with earlier occupation of the area (b9).(b7) - Hellyar, L, 1954, Pers Comm to OS, , --------------------------------Site history:5: 1954. ALFR/OS--------------------------------",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?uid=MCO2423&resourceID=1020,10022,,1,2,2,HER_Cornwall,MonUID,MCO2423,PrefRef,21710.6,,,,#N/A,,,,,1
